id,name,age,continent,contract_until,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
567,L. Tousart,21,europe,2023,MF,right,2.0,79,84,3.0,14500000.0
568,Marcos Llorente,23,europe,2021,MF,right,1.0,79,87,3.0,16000000.0
569,B. Verbič,24,europe,2023,MF,right,1.0,79,81,4.0,15500000.0
570,S. Bergwijn,20,europe,2022,ST,right,1.0,79,86,4.0,18000000.0
571,A. Diallo,22,europe,2023,DF,left,2.0,79,86,3.0,15000000.0
575,K. Toko-Ekambi,25,africa,2023,ST,right,2.0,79,80,3.0,15000000.0
576,Granell,29,europe,2021,DF,left,1.0,79,79,3.0,12000000.0
577,F. Cervi,24,south america,2023,ST,left,2.0,79,84,5.0,17000000.0
578,J. Weigl,22,europe,2021,MF,right,3.0,79,84,3.0,14500000.0
579,V. Lindelöf,23,europe,2021,DF,right,2.0,79,85,3.0,14500000.0
580,A. Rebić,24,europe,2022,MF,right,1.0,79,82,3.0,16000000.0
582,R. Battaglia,26,south america,2023,MF,right,1.0,79,80,3.0,14500000.0
583,M. Philipp,24,europe,2022,ST,right,2.0,79,84,4.0,17000000.0
584,A. Saint-Maximin,21,europe,2020,ST,right,2.0,79,86,4.0,18000000.0
585,D. Zappacosta,26,europe,2021,DF,right,2.0,79,81,3.0,12500000.0
586,L. Alario,25,south america,2022,ST,right,2.0,79,82,3.0,16000000.0
587,D. Benedetto,28,south america,2021,ST,right,2.0,79,79,3.0,13000000.0
593,M. Meyer,22,europe,2021,MF,right,2.0,79,83,4.0,16000000.0
594,Bruma,23,europe,2022,ST,right,2.0,79,83,4.0,16500000.0
598,J. Hofmann,25,europe,2020,MF,right,2.0,79,80,3.0,15000000.0
604,Sergio Rico,24,europe,"Jun 30, 2019",GK,right,2.0,79,83,1.0,11500000.0
605,L. Milivojević,27,europe,2020,MF,right,1.0,79,81,2.0,12500000.0
607,K. Rekik,23,europe,2021,DF,left,1.0,79,83,2.0,14000000.0
608,Denis Suárez,24,europe,2020,MF,right,2.0,79,86,3.0,17500000.0
609,W. Orban,25,europe,2022,DF,right,2.0,79,81,2.0,13000000.0
610,Mário Rui,27,europe,2022,DF,left,2.0,79,80,3.0,11500000.0
611,Iñigo Martínez,27,europe,2023,DF,left,2.0,79,80,2.0,12000000.0
612,K. Zouma,23,europe,"Jun 30, 2019",DF,right,2.0,79,83,2.0,14000000.0
617,D. Klaassen,25,europe,2022,MF,right,2.0,79,81,3.0,15000000.0
618,M. Elyounoussi,23,europe,2023,MF,right,1.0,79,85,4.0,17500000.0
619,L. Bittencourt,24,europe,2023,MF,right,2.0,79,82,4.0,16000000.0
621,J. Roussillon,25,europe,2022,DF,left,2.0,79,84,3.0,14000000.0
622,D. Demme,26,europe,2021,MF,right,1.0,79,80,3.0,12000000.0
625,J. Veretout,25,europe,2021,MF,right,1.0,79,84,3.0,16500000.0
626,L. Kurzawa,25,europe,2020,DF,left,2.0,79,82,4.0,13000000.0
627,G. Ramírez,27,south america,2020,MF,left,2.0,79,79,4.0,13000000.0
629,C. Tătăruşanu,32,europe,2019,GK,right,2.0,79,79,1.0,7000000.0
631,D. Sidibé,25,europe,2022,DF,right,2.0,79,80,3.0,12000000.0
632,Y. Konoplyanka,28,europe,2020,ST,right,2.0,79,79,4.0,12500000.0
633,S. Berghuis,26,europe,2021,ST,left,2.0,79,80,3.0,15000000.0
634,H. Vanaken,25,europe,2020,MF,right,1.0,79,81,4.0,15500000.0
637,Nolito,31,europe,2020,MF,right,3.0,79,79,4.0,11000000.0
639,Ibai Gómez,28,europe,2019,MF,right,1.0,79,79,3.0,12500000.0
640,Danilo,26,south america,2022,DF,right,2.0,79,80,3.0,12000000.0
642,M. Ryan,26,oceania,2022,GK,right,1.0,79,81,1.0,10500000.0
643,Sergio León,29,europe,2021,ST,right,2.0,79,79,4.0,12500000.0
644,B. Stambouli,27,europe,2020,DF,right,2.0,79,79,2.0,10500000.0
645,J. Guilavogui,27,europe,2020,MF,right,2.0,79,80,2.0,12000000.0
646,Sérgio Oliveira,26,europe,2021,MF,right,1.0,79,82,3.0,15500000.0
647,D. Caligiuri,30,europe,2020,DF,right,2.0,79,79,3.0,9000000.0
650,Borja García,27,europe,2022,MF,right,1.0,79,79,3.0,13000000.0
651,Y. Belhanda,28,africa,2021,MF,right,2.0,79,79,4.0,12500000.0
652,G. Pezzella,27,south america,2022,DF,right,1.0,79,81,2.0,12500000.0
653,Jaume Costa,30,europe,2021,DF,left,1.0,79,79,3.0,9000000.0
654,C. Tosun,27,asia,2022,ST,right,2.0,79,80,3.0,14500000.0
655,Escudero,28,europe,2021,MF,left,1.0,79,79,3.0,10000000.0
656,Kike García,28,europe,2021,ST,right,1.0,79,79,3.0,13000000.0
657,Elkeson,28,south america,2020,ST,right,2.0,79,79,4.0,13000000.0
658,Ricardo Goulart,27,south america,2020,ST,right,2.0,79,80,4.0,14500000.0
659,J. Guðmundsson,27,europe,2021,MF,left,1.0,79,79,4.0,13000000.0
661,M. Hitz,30,europe,2021,GK,right,2.0,79,79,1.0,8000000.0
667,B. Hübner,28,europe,2021,DF,left,2.0,79,79,2.0,10000000.0
668,Souza,29,south america,2021,MF,right,2.0,79,79,3.0,10000000.0
669,F. Coquelin,27,europe,2022,MF,right,2.0,79,80,3.0,12000000.0
673,K. Asamoah,29,africa,2021,DF,left,2.0,79,79,4.0,9500000.0
674,R. Zieler,29,europe,2020,GK,right,2.0,79,80,1.0,10000000.0
676,N. Kalinić,30,europe,2021,ST,right,3.0,79,79,3.0,12000000.0
678,Adrien Silva,29,europe,2021,MF,right,3.0,79,79,3.0,12000000.0
679,Fernando,30,south america,2020,MF,right,2.0,79,79,3.0,9500000.0
681,G. Mercado,31,south america,2019,DF,right,1.0,79,79,2.0,8500000.0
682,N. Petersen,29,europe,2021,ST,right,2.0,79,79,3.0,12500000.0
683,O. Karnezis,32,europe,2021,GK,right,2.0,79,79,1.0,7000000.0
684,M. Sakho,28,europe,2021,DF,left,3.0,79,80,2.0,11500000.0
685,Sidnei,28,south america,2022,DF,right,2.0,79,80,2.0,11500000.0
686,S. Jovetić,28,europe,2021,ST,right,3.0,79,79,3.0,13000000.0
687,Eder,31,europe,2021,ST,right,3.0,79,79,4.0,11500000.0
689,Fabricio,30,europe,2021,GK,right,1.0,79,79,1.0,8000000.0
690,Kiko Casilla,31,europe,2020,GK,right,2.0,79,79,1.0,7500000.0
691,Ángel,31,europe,2020,ST,right,1.0,79,79,3.0,11500000.0
692,M. Schneiderlin,28,europe,2021,MF,right,2.0,79,79,3.0,10000000.0
693,M. Fellaini,30,europe,2020,MF,right,3.0,79,79,3.0,11500000.0
694,P. Wernbloom,32,europe,2021,MF,right,2.0,79,79,3.0,7000000.0
696,S. Mignolet,30,europe,2021,GK,right,3.0,79,79,1.0,8000000.0
698,N. Şahin,29,asia,2020,MF,left,3.0,79,79,3.0,10000000.0
700,A. Masiello,32,europe,2023,DF,right,2.0,79,79,2.0,7000000.0
702,Charles,34,south america,2019,ST,right,1.0,79,79,4.0,6500000.0
704,H. Ben Arfa,31,europe,2019,MF,left,3.0,79,79,5.0,11000000.0
706,E. Lavezzi,33,south america,2018,MF,right,3.0,79,79,4.0,8000000.0
708,J. Farfán,33,south america,2020,MF,right,2.0,79,79,4.0,7500000.0
709,R. Babel,31,europe,2019,MF,right,3.0,79,79,4.0,11000000.0
712,L. López,35,south america,2019,ST,right,2.0,79,79,4.0,6000000.0
714,B. Yılmaz,32,asia,2020,ST,right,2.0,79,79,3.0,10000000.0
715,R. Adler,33,europe,2019,GK,right,2.0,79,79,1.0,6500000.0
718,E. Belözoğlu,37,asia,2019,MF,left,2.0,79,79,4.0,4000000.0
719,Loren,24,europe,2022,ST,right,1.0,78,83,3.0,14000000.0
721,F. Chiesa,20,europe,2022,ST,right,2.0,78,87,4.0,16000000.0
722,M. Lazzari,24,europe,2021,MF,right,1.0,78,81,3.0,13000000.0
724,S. Nakajima,23,asia,2020,ST,right,1.0,78,84,4.0,14000000.0
726,S. Ascacíbar,21,south america,2023,MF,right,1.0,78,84,3.0,12000000.0
727,A. Lafont,19,europe,2023,GK,right,2.0,78,90,1.0,14000000.0
729,F. Krovinović,22,europe,2022,MF,right,1.0,78,84,4.0,14000000.0
730,Sidney Pessinho,26,south america,2021,MF,right,1.0,78,78,2.0,9000000.0
732,Claudio Coíntra,34,south america,2021,MF,left,1.0,78,78,4.0,5000000.0
736,João Novais,24,europe,2023,MF,right,1.0,78,81,4.0,13000000.0
737,D. Calabria,21,europe,2022,DF,right,1.0,78,88,3.0,14500000.0
739,L. Pellegrini,22,europe,2022,MF,right,2.0,78,84,3.0,14000000.0
741,Daniel Podence,22,europe,2023,MF,right,1.0,78,84,4.0,14000000.0
742,M. Díaz,32,south america,2018,GK,right,1.0,78,78,1.0,6000000.0
744,M. Eggestein,21,europe,2020,MF,right,1.0,78,84,3.0,14000000.0
745,Trezeguet,23,africa,2021,MF,right,3.0,78,80,4.0,13000000.0
746,N. Amiri,21,europe,2020,MF,right,1.0,78,85,4.0,14500000.0
749,Diogo Jota,21,europe,2021,ST,right,2.0,78,86,4.0,15500000.0
751,Dyego Sousa,28,south america,2021,ST,right,1.0,78,78,3.0,10500000.0
754,V. Rongier,23,europe,2022,MF,right,2.0,78,83,3.0,14000000.0
755,W. Weghorst,25,europe,2022,ST,right,1.0,78,80,3.0,13000000.0
757,M. Nakamba,24,africa,2022,MF,left,1.0,78,83,3.0,12000000.0
759,Pablo Maffeo,20,europe,2023,DF,right,1.0,78,86,3.0,13000000.0
760,Y. Mina,23,south america,2023,DF,right,1.0,78,85,2.0,12500000.0
761,M. Dúbravka,29,europe,2022,GK,right,1.0,78,80,1.0,8500000.0
762,Diego Carlos,25,south america,2022,DF,right,2.0,78,80,2.0,10500000.0
763,D. Djené,26,africa,2021,DF,right,1.0,78,79,2.0,10000000.0
764,G. Simeone,22,south america,2022,ST,right,2.0,78,85,3.0,15000000.0
765,M. Meza,25,south america,2021,MF,right,1.0,78,79,4.0,12500000.0
766,Bastos,26,africa,2020,DF,right,2.0,78,79,2.0,10000000.0
767,S. Lobotka,23,europe,2023,MF,right,1.0,78,84,4.0,14000000.0
769,Marcelo Goiano,30,south america,2021,DF,right,1.0,78,78,3.0,7500000.0
771,Capa,26,europe,2022,DF,right,1.0,78,81,3.0,10500000.0
774,N. Maksimović,26,europe,2021,DF,right,2.0,78,81,2.0,11000000.0
775,D. Zapata,27,south america,"Jun 30, 2020",ST,right,2.0,78,79,3.0,12000000.0
776,J. Correa,23,south america,2023,MF,right,1.0,78,83,4.0,14000000.0
777,E. Rigoni,25,south america,2021,MF,left,1.0,78,81,4.0,13000000.0
778,C. Izquierdoz,29,south america,2021,DF,right,1.0,78,78,2.0,8000000.0
779,W. Barrios,24,south america,2021,MF,right,1.0,78,85,3.0,12500000.0
780,J. Mojica,25,south america,2022,DF,left,1.0,78,81,3.0,10500000.0
782,A. Iwobi,22,africa,2023,MF,right,1.0,78,84,4.0,14000000.0
783,D. Laxalt,25,south america,2022,DF,left,2.0,78,80,4.0,12500000.0
784,N. Bentaleb,23,africa,2021,MF,left,2.0,78,83,4.0,13500000.0
785,N. Stark,23,europe,2022,DF,right,1.0,78,84,2.0,12000000.0
786,M. Lemina,24,africa,2022,MF,right,2.0,78,83,3.0,13500000.0
787,L. Dendoncker,23,europe,"Jun 30, 2019",DF,right,2.0,78,84,2.0,12000000.0
788,Ricardo Esgaio,25,europe,2022,MF,right,1.0,78,80,4.0,12500000.0
789,P. Sisto,23,europe,2021,ST,right,1.0,78,84,4.0,14000000.0
790,P. Max,24,europe,2022,DF,left,1.0,78,81,3.0,11000000.0
792,Pere Pons,25,europe,2020,MF,right,1.0,78,83,3.0,13500000.0
795,J. Quintero,25,south america,"Dec 31, 2018",MF,left,2.0,78,80,4.0,12500000.0
796,Tiago Volpi,27,south america,2022,GK,right,2.0,78,80,1.0,8500000.0
797,Óliver Torres,23,europe,2021,MF,right,3.0,78,83,3.0,13500000.0
800,Andreas Pereira,22,south america,2019,MF,right,1.0,78,84,4.0,14000000.0
802,B. Cristante,23,europe,"Jun 30, 2019",MF,right,2.0,78,86,3.0,15000000.0
803,Matheus,25,south america,2023,GK,right,1.0,78,82,1.0,9500000.0
806,L. Trossard,23,europe,2021,MF,right,1.0,78,84,4.0,14000000.0
807,M. Arnold,24,europe,2022,MF,left,2.0,78,83,3.0,13500000.0
808,M. De Sciglio,25,europe,2022,DF,right,2.0,78,81,3.0,10500000.0
809,Leo Baptistao,25,south america,2021,ST,right,2.0,78,79,4.0,12500000.0
810,V. Chiricheş,28,europe,2022,DF,right,2.0,78,78,2.0,8500000.0
812,A. Cragno,24,europe,2022,GK,right,1.0,78,84,1.0,10500000.0
813,L. Castro,29,south america,2021,MF,right,2.0,78,78,4.0,10000000.0
814,N. Füllkrug,25,europe,2022,ST,right,1.0,78,79,3.0,12500000.0
815,F. Fajr,29,africa,2021,MF,right,2.0,78,78,3.0,10000000.0
817,E. Sala,27,south america,2020,ST,right,2.0,78,78,3.0,11000000.0
818,S. García,27,south america,2021,ST,right,1.0,78,78,3.0,11000000.0
819,S. Arias,26,south america,2023,DF,right,2.0,78,81,3.0,10500000.0
820,B. Reynet,27,europe,2022,GK,right,2.0,78,80,1.0,8500000.0
821,Pozuelo,26,europe,2021,MF,right,1.0,78,79,4.0,12000000.0
825,A. Carrillo,27,south america,"Jun 30, 2019",MF,right,2.0,78,78,4.0,11000000.0
826,Álvaro,28,europe,2021,DF,right,1.0,78,79,2.0,9500000.0
829,R. Saponara,26,europe,"Jun 30, 2019",MF,right,2.0,78,80,4.0,12500000.0
830,Pedro Mendes,27,europe,2021,DF,right,1.0,78,80,2.0,10000000.0
831,C. Schindler,28,europe,2020,DF,right,1.0,78,80,2.0,10000000.0
833,Arbilla,31,europe,2021,DF,right,1.0,78,78,2.0,7000000.0
835,P. Hernández,31,south america,2022,MF,left,2.0,78,78,3.0,9000000.0
836,J. Guidetti,26,europe,2022,ST,right,2.0,78,81,4.0,13000000.0
838,Oriol Romeu,26,europe,2021,MF,right,2.0,78,80,2.0,10500000.0
839,Lucas Pérez,29,europe,2021,ST,left,2.0,78,78,4.0,10500000.0
840,B. Natcho,30,asia,2020,MF,right,2.0,78,78,3.0,9500000.0
841,Cláudio Ramos,26,europe,2020,GK,right,1.0,78,82,1.0,9500000.0
842,F. Lejeune,27,europe,2022,DF,right,2.0,78,80,2.0,10000000.0
843,G. Krychowiak,28,europe,2021,MF,right,3.0,78,79,3.0,9500000.0
845,O. Özyakup,25,asia,2022,MF,right,2.0,78,81,4.0,13000000.0
846,C. Tévez,34,south america,2019,MF,right,3.0,78,78,4.0,5000000.0
847,K. Papadopoulos,26,europe,2020,DF,right,2.0,78,80,2.0,10500000.0
849,M. Debuchy,32,europe,2021,DF,right,3.0,78,78,3.0,5500000.0
850,V. Moses,27,africa,2021,ST,right,2.0,78,78,4.0,11000000.0
853,J. Baumgartlinger,30,europe,2020,MF,right,2.0,78,78,2.0,7500000.0
855,B. Costil,30,europe,2021,GK,right,2.0,78,78,1.0,6500000.0
857,L. Pratto,30,south america,2022,ST,right,2.0,78,78,3.0,10000000.0
859,Jurado,32,europe,2020,MF,right,2.0,78,78,3.0,8000000.0
861,Rafael Tolói,27,south america,2021,DF,right,2.0,78,80,2.0,10000000.0
862,C. Bravo,35,south america,2020,GK,right,3.0,78,78,1.0,2400000.0
863,Hernanes,33,south america,2019,MF,right,3.0,78,78,4.0,6000000.0
864,K. Honda,32,asia,2019,MF,left,3.0,78,78,4.0,8000000.0
865,J. Holebas,34,europe,2020,DF,left,2.0,78,78,3.0,2900000.0
866,Javi García,31,europe,2020,MF,right,2.0,78,78,3.0,7000000.0
868,M. Cáceres,31,south america,2019,DF,right,2.0,78,78,2.0,7000000.0
869,Daniel Carriço,29,europe,2020,DF,right,2.0,78,78,2.0,8000000.0
875,R. Eremenko,31,europe,2019,MF,right,2.0,78,78,4.0,9000000.0
876,R. Vormer,30,europe,2022,MF,right,2.0,78,78,3.0,9500000.0
878,Adriano,33,south america,2019,DF,left,2.0,78,78,4.0,4000000.0
881,C. Ansaldi,31,south america,"Jun 30, 2019",MF,left,2.0,78,78,4.0,7000000.0
882,Manu García,32,europe,2020,MF,left,1.0,78,78,2.0,6000000.0
886,B. Moukandjo,29,africa,"Dec 31, 2018",MF,right,2.0,77,77,4.0,9000000.0
887,G. Pereiro,23,south america,2020,MF,left,1.0,77,82,3.0,12000000.0
888,G. Castro,31,europe,2021,MF,right,2.0,77,77,3.0,7500000.0
892,Caiuby,29,south america,2020,MF,right,2.0,77,77,3.0,8500000.0
893,Gabriel,24,south america,2023,MF,left,1.0,77,81,3.0,11500000.0
895,M. Suchý,30,europe,2019,DF,right,1.0,77,77,2.0,6500000.0
896,T. Vilhena,23,europe,2020,MF,left,2.0,77,81,3.0,11500000.0
900,Sergio García,35,europe,2019,ST,right,2.0,77,77,4.0,4100000.0
901,E. Choupo-Moting,29,africa,2020,ST,right,2.0,77,77,4.0,9000000.0
902,J. Pinola,35,south america,2020,DF,left,2.0,77,77,2.0,2100000.0
903,J. Hendrix,23,europe,2020,MF,left,1.0,77,82,2.0,10000000.0
905,S. Sydorchuk,27,europe,2023,MF,right,1.0,77,78,3.0,10000000.0
908,V. Odjidja-Ofoe,29,europe,2020,MF,right,2.0,77,77,3.0,8500000.0
909,N. Guzmán,32,south america,2020,GK,right,3.0,77,77,1.0,5000000.0
912,K. El Ahmadi,33,africa,2020,MF,right,2.0,77,77,3.0,3600000.0
913,M. Carcela-González,29,africa,2020,MF,left,2.0,77,77,4.0,8500000.0
914,M. Gabbiadini,26,europe,2021,ST,left,2.0,77,78,3.0,10500000.0
918,Javi Fuego,34,europe,2020,MF,right,2.0,77,77,2.0,2700000.0
920,J. Amavi,24,europe,2021,DF,left,1.0,77,82,3.0,10000000.0
921,R. Malinovskyi,25,europe,2022,MF,left,1.0,77,81,4.0,11500000.0
923,G. Conti,23,south america,2023,DF,right,1.0,77,83,2.0,10500000.0
927,P. Pérez,32,south america,2020,MF,right,1.0,77,77,3.0,6500000.0
929,Jonatan Soriano,32,europe,2018,ST,right,2.0,77,77,4.0,7000000.0
930,Rubén Peña,26,europe,2021,DF,right,1.0,77,78,4.0,8500000.0
931,Mikel San José,29,europe,2020,MF,right,2.0,77,77,3.0,8500000.0
932,P. Groß,27,europe,2022,MF,right,2.0,77,78,4.0,10000000.0
934,A. Ogbonna,30,europe,2022,DF,left,2.0,77,77,2.0,6500000.0
935,Juan Jesus,27,south america,2020,DF,left,2.0,77,77,2.0,7500000.0
936,N. Elvedi,21,europe,2021,DF,right,2.0,77,84,3.0,11000000.0
937,G. Moreno,32,south america,2019,MF,left,1.0,77,77,4.0,7000000.0
938,J. Valdivia,34,south america,2019,MF,right,2.0,77,77,4.0,4500000.0
941,T. Gutiérrez,33,south america,2022,ST,right,2.0,77,77,4.0,5500000.0
942,Álex Remiro,23,europe,2019,GK,right,1.0,77,83,1.0,9000000.0
943,Wilson Eduardo,27,europe,2020,ST,right,1.0,77,77,4.0,9500000.0
944,Jorge Meré,21,europe,2023,DF,right,1.0,77,83,2.0,10500000.0
947,Y. Bounou,27,africa,2019,GK,left,1.0,77,80,1.0,7500000.0
948,A. Prijović,28,europe,2021,ST,right,1.0,77,77,3.0,9000000.0
949,A. Jahanbakhsh,24,asia,2023,MF,right,2.0,77,80,4.0,11500000.0
950,J. Calleri,24,south america,2019,ST,right,1.0,77,82,4.0,12000000.0
952,N. Müller,30,europe,2020,MF,right,2.0,77,77,3.0,8500000.0
956,S. Rondón,28,south america,"Jun 30, 2019",ST,right,2.0,77,77,3.0,9000000.0
957,Victor Sánchez,30,europe,2021,MF,right,1.0,77,77,3.0,6500000.0
958,D. Suárez,30,south america,2022,DF,right,1.0,77,77,2.0,6500000.0
960,L. Dubois,23,europe,2022,DF,right,1.0,77,84,3.0,10500000.0
962,K. Lala,26,europe,2019,DF,right,1.0,77,78,3.0,8500000.0
964,A. Bertolacci,27,europe,2019,MF,left,2.0,77,77,4.0,9000000.0
966,A. Živković,21,europe,2021,ST,left,1.0,77,84,4.0,12500000.0
967,R. Ábila,28,south america,2020,ST,right,1.0,77,77,3.0,9000000.0
968,P. Diop,32,africa,2019,MF,right,1.0,77,77,3.0,5000000.0
969,D. Garmash,28,europe,2019,MF,right,1.0,77,77,3.0,9000000.0
974,D. Benaglio,34,europe,2020,GK,right,3.0,77,77,1.0,3600000.0
975,T. Rincón,30,south america,2020,MF,right,2.0,77,77,3.0,8000000.0
976,M. Pereira,34,south america,2019,DF,right,3.0,77,77,2.0,2500000.0
978,J. Sand,37,south america,2018,ST,right,1.0,77,77,3.0,3200000.0
979,Markel Bergara,32,europe,2020,MF,right,1.0,77,77,3.0,5000000.0
980,Vágner Love,34,south america,2020,ST,right,3.0,77,77,4.0,4700000.0
981,B. Bourigeaud,24,europe,2021,MF,right,1.0,77,81,4.0,11500000.0
982,R. Soriano,27,europe,"Jun 30, 2019",MF,right,2.0,77,77,4.0,9500000.0
984,Montoya,27,europe,2022,DF,right,2.0,77,78,3.0,8000000.0
987,L. Tonelli,28,europe,"Jun 30, 2019",DF,right,2.0,77,79,2.0,8500000.0
988,M. Zárate,31,south america,2021,ST,right,2.0,77,77,4.0,8000000.0
990,D. Basta,33,europe,2023,DF,right,2.0,77,77,3.0,3400000.0
991,Marçal,29,south america,2021,DF,left,2.0,77,77,3.0,6500000.0
992,Munir,22,europe,2019,ST,left,2.0,77,83,4.0,12500000.0
995,H. Pérez,29,south america,2020,MF,right,1.0,77,77,4.0,8500000.0
996,Jô,31,south america,2021,ST,left,2.0,77,77,3.0,8000000.0
1000,W. Anton,21,europe,2021,DF,right,1.0,77,84,3.0,11000000.0
1001,E. Skhiri,23,africa,2020,MF,right,1.0,77,81,3.0,10000000.0
1002,Rúben Vezo,24,europe,2020,DF,right,1.0,77,83,2.0,10500000.0
1003,Jorge Molina,36,europe,2019,ST,right,1.0,77,77,3.0,3200000.0
1005,A. Schürrle,27,europe,"Jun 30, 2020",MF,right,3.0,77,77,3.0,9500000.0
1006,O. Ighalo,29,africa,2020,ST,right,1.0,77,77,4.0,9000000.0
1007,L. Acosta,30,south america,2022,ST,right,1.0,77,77,4.0,8500000.0
1008,V. Babacan,29,asia,2021,GK,right,2.0,77,78,1.0,7000000.0
1009,R. Aguilar,25,europe,2022,DF,right,1.0,77,81,3.0,9500000.0
1010,Yeray,23,europe,2022,DF,right,2.0,77,83,2.0,10500000.0
1013,C. Ünder,20,asia,2022,MF,left,1.0,77,87,3.0,14500000.0
1015,Roberto,32,europe,2019,GK,right,2.0,77,77,1.0,5000000.0
1017,Wallace,23,south america,2021,DF,right,2.0,77,82,2.0,10000000.0
1018,Pedro Obiang,26,africa,2022,MF,right,2.0,77,80,3.0,9000000.0
1019,D. Heintz,24,europe,2022,DF,left,2.0,77,79,2.0,9000000.0
1020,N. Mukiele,20,europe,2023,DF,right,1.0,77,86,3.0,12000000.0
1022,I. Abate,31,europe,2019,DF,right,2.0,77,77,3.0,6000000.0
1023,Diego Llorente,24,europe,2022,DF,right,1.0,77,83,2.0,10500000.0
1025,Formosandrinho,26,south america,2021,ST,right,1.0,77,77,3.0,9500000.0
1026,E. Pulgar,24,south america,2019,MF,right,1.0,77,82,3.0,10000000.0
1029,A. Turan,31,asia,"May 31, 2020",MF,right,3.0,77,77,4.0,7500000.0
1031,D. Schwaab,29,europe,2019,DF,right,2.0,77,77,2.0,7000000.0
1032,M. Schmelzer,30,europe,2021,DF,left,2.0,77,77,2.0,6500000.0
1033,L. Spinazzola,25,europe,2022,MF,right,2.0,77,80,3.0,11000000.0
1035,D. Pröpper,26,europe,2021,MF,right,2.0,77,78,3.0,10500000.0
1036,R. Inglese,26,europe,"Jun 30, 2019",ST,right,2.0,77,78,3.0,10500000.0
1039,C. Gentner,32,europe,2019,MF,right,2.0,77,77,2.0,6500000.0
1046,N. Castillo,25,south america,2023,ST,right,2.0,77,82,3.0,12000000.0
1047,D. Origi,23,europe,2019,ST,right,2.0,77,82,4.0,12000000.0
1050,D. Selke,23,europe,2022,ST,right,1.0,77,83,3.0,12500000.0
1051,Wendell,24,south america,2021,DF,left,2.0,77,80,4.0,9500000.0
1053,Y. Sabaly,25,africa,2021,DF,right,2.0,77,80,3.0,9000000.0
1055,F. Marchetti,35,europe,2020,GK,left,2.0,77,77,1.0,2100000.0
1056,W. Cyprien,23,europe,2021,MF,right,2.0,77,84,4.0,12500000.0
1057,G. Paletta,32,europe,2020,DF,right,3.0,77,77,2.0,5000000.0
1060,B. Espinosa,28,south america,2021,DF,right,1.0,77,77,2.0,7000000.0
1063,J. Kucka,31,europe,2020,MF,right,2.0,77,77,3.0,7500000.0
1065,A. Szymanowski,29,south america,2020,MF,left,2.0,77,77,4.0,8500000.0
1066,W. Reid,29,oceania,2023,DF,right,2.0,77,77,2.0,7000000.0
1067,Cédric,26,europe,2020,DF,right,2.0,77,78,3.0,8500000.0
1072,A. Mitrović,23,europe,2023,ST,right,1.0,77,82,3.0,12000000.0
1073,P. Skjelbred,31,europe,2019,MF,right,2.0,77,77,3.0,6000000.0
1074,D. Cvitanich,34,south america,2020,ST,right,2.0,77,77,3.0,4700000.0
1077,M. Wolf,23,europe,2023,MF,right,2.0,77,82,3.0,12000000.0
1079,N. Jørgensen,27,europe,2021,ST,right,2.0,77,78,3.0,10500000.0
1081,J. Lukaku,23,europe,2019,MF,left,2.0,77,81,4.0,11500000.0
1083,M. Diakhaby,21,europe,2023,DF,right,1.0,77,84,2.0,11000000.0
1086,D. van de Beek,21,europe,2022,MF,right,2.0,77,83,3.0,12500000.0
1087,Borja Iglesias,25,europe,2022,ST,right,1.0,77,82,3.0,12000000.0
1090,S. Boufal,24,africa,"Jun 30, 2019",MF,right,2.0,77,80,4.0,11500000.0
1092,M. Lang,27,europe,2022,DF,right,1.0,77,78,3.0,8000000.0
1095,Jefferson,29,south america,2020,DF,left,2.0,77,77,2.0,6500000.0
1098,K. Mbodji,28,africa,"Jun 30, 2019",DF,right,2.0,77,77,3.0,7000000.0
1100,F. Ferreyra,27,south america,2022,ST,right,1.0,77,78,3.0,10500000.0
1102,K. Mitroglou,30,europe,2021,ST,left,3.0,77,77,3.0,8500000.0
1104,D. da Costa,24,europe,2021,MF,right,1.0,77,79,3.0,9000000.0
1105,V. Fischer,24,europe,2022,MF,right,2.0,77,82,4.0,12000000.0
1106,Wesley,21,south america,2023,ST,right,1.0,77,85,3.0,13500000.0
1112,K. Mbabu,23,europe,2020,DF,right,1.0,77,83,3.0,10000000.0
1113,M. Hinteregger,25,europe,2021,DF,left,2.0,77,80,2.0,9500000.0
1114,Sidcley,25,south america,2023,MF,left,1.0,77,80,3.0,9000000.0
1115,M. Jørgensen,28,europe,2020,DF,right,1.0,77,79,2.0,8500000.0
1118,Rubén Castro,37,europe,2020,ST,right,2.0,77,77,3.0,3200000.0
